回答日時,受付番号,回答ユーザ,第８回:キーワード①,第８回:キーワード②,第８回:キーワード③,第８回:キーワード④,第８回:キーワード⑤
2022/11/14 16:38,3130,34022203,ワールドワイドなブランドにするにあたって、国や地域の違いを頭ごなしに否定せず、きちんと受け入れて、リスペクトすることが大事。,目標を決めて逆算して今できることをやることも大事だけど、不確定な状況に対する耐性を鍛えて、失敗を恐れずに動くことも大事。,会社の目指している世界観とお客さんのニーズをどのようにつなげるかにあたって、主体的に実現していくことがMastery for serviceの実現だと思っている。,学内のサークルや授業などの活動を通してもっといろんな人とと深いつながりを作れていたらよかったなと思うから、学生のうちに何か一つ頑張ったなと言える活動や経験をもつべき。,失敗は経験だから、頭で考えず、心の声に従って好きだと思うことはどんどんトライしてみるべき。
2022/11/14 16:38,3129,23022438,グローバル,マルチカルチャー,転職,挑戦,繋がり
2022/11/14 16:38,3128,29022218,文化の違いを大切にする,ブームから文化へすること,立ち止まることも大切,失敗してもいい,任されているのは信頼されてるから
2022/11/14 16:37,3127,23022030,色んなアルバイトを経験して自己分析,0から1を仕事に(自分の得意を仕事にした),仕事に誠意を持って実績を出さないと信頼されない,ローカルの意見を常にリスペクト,今うちこめることを見つける！
2022/11/14 16:37,3126,24022488,仕事を任されるには、実績を残して、人からの信頼を得る。,失敗も無駄であったと思っていたことも含めて経験が生きる。,自分たちがやってきたことを信じ、お客様と一緒に文化を育てていく,進行度をピラミッド型で考えるのではなくスゴロクで考える。,いろんな場所に自ら足を運び知恵を得る。
2022/11/14 16:37,3125,29022196,自分の適性を見つける,0から1をつくる,実績を出し続けることで信頼を得る,ブランドはブームを作る,ブームから文化へ
2022/11/14 16:36,3124,39022164,チームワーク,アルバイトを通じて自分を知る,成果を出し続ける,現地スタッフと心を通わせる,ブームから文化へ
2022/11/14 16:36,3123,39022166,チームワークが大切,アルバイトを通して自分自身のことを知る,成果を出し続ける,現地のスタッフと心を通わせる,ブームから文化へ
2022/11/14 16:36,3122,25020701,学生のうちにいろいろな経験,自分の適性,実績と信頼で任され続ける,ブームから文化へ,今打ち込めることを見つける
2022/11/14 16:36,3121,34020083,どういう人と働くか,チームワーク,チーム作り,人とのつながり,心の声
2022/11/14 16:36,3120,23021219,色々な経験をして自分の興味のあることを見つける,仕事に誠意を持って取り組む,若い間に沢山失敗を経験しておく,好きだと思うことにどんどんチャレンジする,心の声を聞く
2022/11/14 16:36,3119,22021429,たくさん褒める,世界を知ることは大切,色んなことをして適性を探す,やったことなくても挑戦することが大切,実際に物事を肌で感じることが大切
2022/11/14 16:35,3118,25022510,やると決めたらやる,人生はすごろく,任されることは信頼されているということ,常に目の前にあることをしっかり成し遂げていく,とにかく褒める
2022/11/14 16:35,3117,34020131,マルチカルチャーの中で働くコツは、”褒める！！”,ブームから文化にする。町の文化を変えていく,創業者と通訳しながらデザインのミーティングしている姿がかっこいいです,通訳を通してデザインのエッセンスを学ぶ,初めはコーヒーについて詳しく無かった。いろんな人に聞いていろんな店に足を運ぶ。人と人の心の関係を大事にする
2022/11/14 16:35,3116,26021083,失敗は経験なので、好きなことにチャレンジする,心の声を聴く,AI社会になっていくので、人から一緒に働きたい、一緒に時間を過ごしたいと思えるような人になる,感じる力を鍛える,展開型のキャリア
2022/11/14 16:35,3115,23022452,様々なバイトを経験することによって自分が何に向いていのかを探すことができる。,井川さんは新入社員にも関わらず仕事を任され、任された仕事を誠意を持って取り組んで信頼され、仕事を任された続けた。,井川さんはブームから文化へすることを大切にしていた。,学校内での繋がりは財産になること。,失敗は経験になるので自分がしたいと思うことはどんどんトライした方がいい。
2022/11/14 16:35,3114,24022404,自分の適性を知る,ゼロから1,信頼を得る,様々な場所に足を運ぶ,ブームから文化へ
