"回答日時","受付番号","回答ユーザ","第2回:キーワード①","第2回:キーワード②","第2回:キーワード③","第2回:キーワード④","第2回:キーワード⑤"
"2022/10/03 16:26","3147","34018198","『なんでもや』という考え方から、商社の新たなビジネスへ","『甘やかな環境』へ慣れつつあることに自覚し、自分との環境への情報を探っていく","『心の余裕』の有無性","『自己分析・自己反省』と『前向きな生活』の組合","『発想の転換』から自分の成長へつながる"
"2022/10/03 16:25","3146","22022517","大学からの情報キャッチ力","自分達は見過ごしがちであるという自明性の罠","忙しいと周りが見えなくなるということを自覚する","日本人がいかに少数派か","会話ではなく対話をする"
"2022/10/03 16:25","3145","23021270","環境ビジネス","伊藤中商事","忙しいは心無し","自分を知って相手を知る","対話がより重要"
"2022/10/03 16:25","3144","26021050","情報を自分で集める","心の余裕がないときはそれを自覚できるようにする","周りを見る","商売が好きな人は商社にマッチするのでは","前向きに考える"
"2022/10/03 16:24","3142","23020287","色んな領域で考える","商社は自分で商売をする","まずは自分のことを知り、そして相手のことを知る","ワクワクして楽しいことを作り、それ自体が色んな人を巻き込む、惹き付けるというような仕事内容","奉仕を意識しながら自分を鍛え上げてきた"
"2022/10/03 16:24","3141","23021537","心の余裕を自覚する","アルバイトでも社会のあり方を無意識的に学んでいる","成長するには謙虚な姿勢が必要","前向きな気持ち","海外の人との対話する力"
"2022/10/03 16:24","3140","24022238","自分に合ったことを探す姿勢をもつ","一生懸命になると視野が狭くなるので客観視する意識をもつ","生まれも育ちも違う人とのコミュニケーションこそが社会で求められるコミュニケーション","ことわざをポジティブシンキングのきっかけにする","諦めずにやり続ける姿勢をもち続ける"
"2022/10/03 16:24","3139","23020483","来た波に乗る","やると決めたら楽しむ","女性は資格を撮った方が良い","物事を俯瞰的に見る","自分が努力をしない限り得られるものは無い"
"2022/10/03 16:23","3138","34022115","kwicなどの大学情報を得られるものをしっかりと把握すること。","忙しくなると周りが見えなくなってしまう。またそれを自覚することの大切さ。","会話と対話の違い。会話は同じような環境、世代の人と仲良くお話をすること。対話は背景が違う人と言葉を交わすこと。また、仕事で必要なのは対話である。","くよくよしすぎない。過去の失敗などをポジティブに捉えるべき。","商売は社会のためにならないと続かない。"
"2022/10/03 16:23","3136","23022468","環境ビジネス","自分を知り、相手を知る","その目を持って気づく","対話する能力","人間万事塞翁が馬"
"2022/10/03 16:22","3135","25020580","企業側も社員がやりたくないことをやらせてこない","就活では1日約6社、一ヶ月で約180社ほど回った","商社は自分が主体となって商売ができることが魅力の一つ","世界を相手にする上で、自分を知ることと相手を知ることが大事な姿勢","適度な休息も必要"
"2022/10/03 16:22","3134","24022019","重要な情報を見過ごしがちである","見過ごした情報の中には宝が有り得る","忙しいを無くす","会話と対話","前向き塞翁が馬"
"2022/10/03 16:22","3133","25021291","心の余裕がないと周りが見れなくなるため仕事の効率化が下がる。","世界を相手にする上で自分と相手のことを良く知ることは重要である。","商社は様々なことを行っているため、向き不向きはあまりない。","物事は何が良くて何が悪いのか曖昧であるためミスをした場合でも前向きでいることが重要である。","いやなことは長く続かない、もしくは自分を磨くものでもあるため前向きにとらえてもよい。"
"2022/10/03 16:21","3132","29021459","大学からの自分の将来にとって有益な情報をチェックしていること","忙しかなると周りが見えなくなりがちになるためそれを己が自覚するべきである","世界を相手にする上で大事な事はまず己を知る事である","会話と対話の違いを理解する。対話とは背景が違う人と話をすることを指し、社会が求めているのは対話力である","人間万事塞翁が馬　人生いろいろなことがありその過程で挫折や悩んでしまったらするがそれを前進の糧に変えること"
"2022/10/03 16:21","3131","23022602","最後まで諦めない","kwicで有益な情報を確認する","心の余裕を持つ","やりたいことをする","社会のためを考える"
"2022/10/03 16:21","3130","29021045","自分のこと知る","仕事自体がアイデアが詰まっていて魅力的な存在","人間的に継続的に成長する","前向きな塞翁が馬","反省して立ち上がって進む"
"2022/10/03 16:20","3129","25022109","商売を続けていくには、人の為になることをする。","心に余裕を持たせることが大事。","前向きな塞翁が馬。","自分のことと相手のことをよく知る。","自分の思いも知らないところに、宝となるようなものが隠れている。"
"2022/10/03 16:20","3128","23022657","伊藤忠商事","飛び級制度","貿易実務","心の余裕","塞翁が馬"
